1.800182,1.114364,2.949744,2.326508,2.218879,2.122894,2.023749,2.264013,2.515925,1.625782,1.842213,2.785925
1.935255,1.317094,2.994119,2.294563,2.221207,2.124014,2.037549,2.403581,2.552572,1.628631,1.779546,2.734211
1.999645,1.40333,2.975896,2.244756,2.233561,2.107556,2.084563,2.545547,2.511191,1.526164,1.771398,2.710249
1.901382,1.27354,2.97767,2.276356,2.056141,2.140134,2.044313,2.291472,2.521592,1.493725,1.895775,2.75164
1.927861,0.921673,2.980924,2.129447,2.269947,2.243301,2.090572,2.255107,2.505189,1.45126,1.81931,2.69224
1.888017,1.031416,3.002787,2.248236,2.365373,2.109362,2.081968,2.474918,2.545844,1.579426,1.830992,2.729537
1.784442,1.261335,3.012924,2.151772,2.061318,2.127664,2.062738,2.59463,2.488483,1.551912,1.696285,2.811722
1.832998,1.25803,2.995872,2.294588,2.124978,2.193394,2.09867,2.672598,2.617082,1.405885,1.614138,2.841777
1.827978,1.326234,2.969806,2.100565,2.487225,2.175569,2.038834,2.574857,2.692929,1.421002,1.725013,2.757065
1.867388,1.183486,2.970204,2.039555,2.451758,2.12148,2.024177,2.448974,2.529775,1.491576,1.871772,2.756597
1.911185,1.272892,3.019466,1.916084,2.341078,2.214958,2.036752,2.477001,2.429823,1.504496,1.70717,2.78097
1.819729,1.257927,3.047564,2.18765,2.474679,2.181366,2.057053,2.353569,2.463619,1.624748,1.740738,2.807609
1.856212,1.33275,2.95159,2.150412,2.216209,2.151104,2.026524,2.49736,2.543532,1.500206,1.782214,2.727925
1.748237,1.270576,2.922668,2.190931,2.349633,2.090603,1.997819,2.744142,2.536,1.419113,1.73487,2.673145
1.660164,1.010267,2.951196,2.292895,2.359067,2.15943,2.104622,2.47513,2.379954,1.346267,1.717806,2.752129
1.682461,1.205857,2.958837,2.350946,2.316216,2.140268,2.100223,2.50004,2.381434,1.437475,1.689411,2.790061
1.761733,1.218056,2.913388,2.350676,2.447453,2.153284,2.100483,2.520084,2.388034,1.4516,1.668917,2.675419
1.664256,1.218527,2.893187,2.212739,2.369448,2.132807,2.110301,2.634789,2.440178,1.399131,1.579089,2.755466
1.700758,1.001489,2.912031,2.343509,2.192482,2.164743,2.1949,2.257868,2.447088,1.513953,1.569139,2.809671
1.732884,0.817688,2.890453,2.40268,2.260344,2.184257,2.130939,2.280616,2.430301,1.615988,1.657949,2.760044
1.612612,0.876992,2.875843,2.218742,2.168303,2.193249,2.092522,2.531296,2.394608,1.510735,1.516712,2.719079
1.632386,1.051545,2.917703,2.180184,2.399431,2.213575,2.190876,2.787354,2.366267,1.333332,1.619359,2.766599
1.638337,1.287157,2.851726,2.355439,2.321171,2.128946,2.117141,2.723055,2.36239,1.264408,1.541484,2.811297
1.669409,1.075314,2.872264,2.487893,2.338927,2.14924,2.156007,2.431532,2.487593,1.412107,1.494805,2.815602
1.774388,0.977131,2.852298,2.315709,2.448889,2.206857,2.13513,2.506263,2.510289,1.590373,1.55404,2.789318
1.756896,999999,2.881856,2.388289,2.397215,2.152056,2.190422,2.617395,2.444397,1.511311,1.52335,2.80268
