-0.041566,0.232383,0.090423,-0.215332,-0.070322,-0.092211,999999,0.160958,-0.110781,-0.065163,999999,0.071402,-0.46924,-0.405862,-0.295483,-0.138503,0.049336,-0.223333,-0.040536,-0.104345,-0.27798,-0.266072,-0.226211,-0.269555,-0.402096,-0.11267,-0.041002,-0.157031
-0.079518,0.464869,0.005107,-0.186283,-0.04711,-0.130806,999999,0.160621,-0.129455,-0.055255,999999,0.104939,-0.59505,-0.261816,-0.230629,-0.080132,0.012208,-0.233862,-0.083188,-0.090923,-0.253756,-0.190123,-0.181397,-0.254017,-0.394339,-0.02779,0.140056,-0.030332
0.059369,0.468164,-0.106797,-0.222062,-0.169254,-0.171489,999999,0.029685,-0.11884,-0.152796,999999,0.131361,-0.793643,-0.179905,-0.032092,-0.117046,-0.02274,-0.246169,-0.076286,-0.139925,-0.207303,-0.128134,-0.128234,-0.233936,-0.392418,-0.107188,-0.001441,-0.139775
-0.204309,0.13225,-0.417468,-0.167427,-0.211562,-0.205092,999999,-0.020304,-0.095431,-0.18646,999999,0.102526,-0.783753,-0.180852,-0.069407,-0.180306,-0.064481,-0.306893,-0.05835,-0.042212,-0.333914,-0.240283,-0.160004,-0.215047,-0.3946,-0.090252,0.076022,-0.153265
-0.078798,0.440452,-0.119603,-0.182686,-0.160732,-0.20613,999999,0.166595,-0.113362,-0.079844,999999,0.168649,-0.720327,-0.262168,-0.149256,-0.027333,-0.036746,-0.245113,-0.027486,-0.020449,-0.432034,-0.301193,-0.290504,-0.19437,-0.226216,-0.026561,0.096258,-0.129637
0.009654,0.407559,-0.014906,-0.099525,-0.117172,-0.254416,999999,0.358299,-0.04667,-0.031572,999999,0.151053,-0.5128,-0.155605,-0.149958,0.02993,0.111557,-0.266346,0.017909,0.095217,-0.330085,-0.179368,-0.230357,-0.114299,-0.097526,0.070106,-0.099592,-0.046929
0.119249,0.553198,0.07087,-0.121451,-0.016183,-0.168177,999999,0.187064,0.025183,0.081367,999999,0.147621,-0.609591,-0.086642,0.023707,0.053795,0.139057,-0.232758,0.036815,0.087535,-0.265634,-0.075426,-0.135319,-0.004029,-0.179757,-0.010042,-0.110447,-0.063539
0.185568,0.518716,-0.065169,-0.079061,0.027617,-0.10451,999999,0.220617,0.052306,0.144111,999999,0.182554,-0.445584,-0.072935,0.198693,0.0265,0.199157,-0.136414,0.070874,0.061848,-0.228771,-0.062074,-0.063114,0.012457,-0.076042,0.014999,0.008149,0.117362
0.101201,0.371995,0.063788,-0.082016,0.06171,-0.059599,999999,0.36635,0.044786,0.052943,999999,0.124895,-0.448035,-0.109778,0.310281,0.085126,0.075289,-0.046556,0.072714,0.141561,-0.199212,-0.062183,-0.061593,-0.00389,-0.019025,0.023646,-0.095581,0.089862
0.166018,0.494616,0.157143,-0.118608,0.023598,-0.122583,999999,0.37448,0.069114,0.039226,999999,0.102537,-0.610927,-0.135784,-0.075287,-0.029732,0.14651,-0.127436,0.022733,0.118373,-0.281483,0.084303,-0.095973,-0.066794,-0.107447,-0.069529,-0.181922,0.022034
0.214572,0.501933,0.000438,-0.019611,0.029017,-0.067606,999999,0.359821,0.013472,0.030559,999999,0.146375,-0.485685,-0.162587,-0.029862,0.123495,0.123727,-0.12848,0.0363,0.029651,-0.256598,0.100061,-0.122283,-0.014365,-0.218285,-0.045199,-0.067795,-0.081957
0.266075,0.671682,0.140625,-0.082883,0.076422,-0.016399,999999,0.469359,-0.009359,-0.042573,999999,0.108953,-0.42421,-0.173308,0.116228,0.052706,0.104981,-0.004027,0.068943,0.056941,-0.077267,-0.040977,-0.07843,0.009804,-0.201052,0.025329,-0.067517,0.027793
0.203083,0.698966,0.264354,-0.02542,-0.003938,-0.042349,999999,0.459116,0.006979,-0.05814,-0.150387,0.133199,-0.355493,-0.159627,0.192325,0.058148,0.102948,-0.029483,0.075669,0.127502,-0.162138,-0.067661,-0.010841,-0.037504,-0.112668,-0.050165,0.139729,-0.000348
0.214533,0.6158,0.1294,-0.023544,0.061891,-0.108174,999999,0.471067,0.059845,0.002794,-0.384303,0.210455,-0.492486,-0.062836,0.081601,0.070507,0.237234,0.032514,0.135475,0.160122,-0.109677,-0.023839,-0.090745,-0.045209,0.025615,-0.048167,0.168798,-0.065338
0.222789,0.602105,0.194125,-0.121792,0.040908,-0.144553,999999,0.50668,0.074672,0.035284,-0.386522,0.087139,-0.564844,0.020458,0.072948,0.102276,0.161778,-0.031918,0.113581,0.270659,-0.185133,-0.132706,-0.11965,-0.032474,0.054481,0.011489,-0.068192,-0.021284
-0.200142,0.20207,-0.231796,-0.203696,-0.381141,-0.404071,999999,0.202087,-0.082324,-0.111663,-0.287129,0.059858,-0.67314,-0.138588,-0.179117,-0.06471,-0.083958,-0.197823,-0.028939,0.050871,-0.318181,-0.182927,-0.184148,-0.118405,-0.10074,-0.403944,-0.158962,-0.162351
-0.205068,0.26225,-0.10943,-0.160902,-0.330008,-0.272554,999999,0.192216,-0.016369,-0.154509,-0.204253,0.153791,-0.620759,-0.125912,-0.159876,-0.028523,-0.010341,-0.265168,0.097139,-0.010373,-0.392527,-0.260358,-0.246951,-0.113491,-0.172611,-0.295537,-0.148574,-0.239822
-0.101843,0.326838,-0.09346,-0.21427,-0.124299,-0.106565,999999,0.173364,0.006454,-0.084079,-0.262691,0.141963,-0.579453,-0.059956,0.149181,-0.078532,0.024774,-0.124297,0.121465,-0.039053,-0.322667,-0.217276,-0.222216,-0.121686,-0.147603,-0.165352,-0.22108,-0.201031
0.000747,0.490062,-0.271304,-0.106442,-0.080235,-0.217012,999999,0.143325,-0.02307,0.010227,-0.239623,0.165391,-0.625685,-0.037701,0.179766,0.122328,0.015882,-0.105224,0.118588,0.178857,-0.288524,-0.185197,-0.114299,-0.076389,-0.079305,-0.067034,-0.078352,-0.014023
0.025742,0.595387,-0.093325,-0.021901,-0.085011,-0.253429,999999,0.224616,0.03722,-0.042244,-0.25723,0.20404,-0.48314,-0.046745,-0.01048,0.063704,0.098291,-0.081688,0.14237,0.174208,-0.292302,-0.219027,0.001751,-0.110112,-0.17091,-0.054081,-0.118763,0.06649
-0.04835,0.540123,0.098768,-0.004638,-0.029375,-0.166105,999999,0.416632,0.111161,-0.014574,-0.270913,0.078621,-0.332842,-0.132038,0.013093,0.125464,0.118851,-0.098211,0.175314,0.220487,-0.353152,-0.243324,-0.099785,-0.034165,-0.246609,0.156959,-0.125773,-0.014372
0.028634,0.56615,0.102583,-0.033088,0.104719,-0.15587,999999,0.203776,0.10019,0.011142,-0.325246,0.238458,-0.485079,-0.06531,0.094548,0.168415,0.131145,-0.165038,0.198263,0.048795,-0.224503,-0.296022,-0.043409,0.056139,-0.19879,0.159195,-0.168042,-0.122582
-0.071465,0.55671,0.188153,0.000195,0.124465,-0.079779,999999,0.356326,0.090762,0.043641,-0.294006,0.284871,-0.405464,-0.032952,0.147441,0.143435,0.1864,-0.072545,0.169272,0.16422,-0.234632,-0.050001,-0.022125,0.073778,-0.120362,0.071446,0.061072,0.084728
-0.054254,0.596134,0.07634,0.008371,-0.005671,-0.106007,999999,0.300813,0.092331,0.007462,-0.200376,0.064496,-0.249174,0.12671,0.255095,0.145797,0.21242,-0.149102,0.240586,0.154395,-0.208515,-0.087573,-0.032172,0.02621,-0.103554,-0.002645,0.147153,0.007715
-0.034834,0.662175,0.005358,0.094758,-0.054169,-0.160707,999999,0.144008,0.057574,0.023213,-0.229322,0.007235,-0.578864,0.072804,0.01254,0.212769,0.136188,-0.192295,0.188935,0.11572,-0.168567,-0.064794,-0.040117,0.044647,-0.037097,0.010662,-0.044381,0.008294
-0.078704,0.522733,0.111957,-0.023264,0.013892,-0.250944,999999,-0.075165,0.044942,0.073393,-0.214911,0.201726,-0.672926,-0.211462,-0.07541,0.143127,0.106761,-0.148902,0.133486,0.117445,-0.395059,-0.110478,-0.124972,-0.060931,-0.044202,0.045717,0.046908,-0.016593
-0.005209,0.533221,0.286333,-0.100519,0.089027,-0.158198,999999,0.039337,0.08023,0.082917,-0.310033,0.250219,-0.637309,-0.136937,0.109275,0.062352,0.094034,-0.092372,0.26932,0.158567,-0.317485,-0.119412,-0.173047,0.001538,0.065531,0.097144,0.207334,0.15295
0.098936,0.57231,0.275328,0.024892,0.059006,-0.051946,999999,0.153462,0.135301,0.121922,-0.349953,0.117192,-0.423298,0.189477,0.172139,0.123326,0.114676,-0.048418,0.286781,0.219089,-0.274585,-0.189521,-0.139124,0.071088,-0.019366,0.087521,0.080597,0.253391
0.140926,0.68562,0.337971,0.094042,0.056288,-0.057145,999999,0.179647,0.14199,0.071298,-0.268601,0.089303,-0.525006,0.14814,0.191267,0.141031,0.142785,0.041514,0.174729,0.248429,-0.195203,-0.04538,-0.058422,0.0955,-0.244582,0.085629,0.126014,-0.019164
0.139807,0.564219,0.232019,0.165262,0.140237,0.007687,999999,0.225745,0.119362,0.010376,-0.203196,0.296808,-0.492178,0.224414,0.138469,0.184648,0.152526,0.106397,0.24329,0.289703,-0.262814,-0.007205,-0.029107,0.026043,-0.19707,0.104142,0.093194,-0.033858
0.137057,0.830631,0.358845,0.15059,0.15839,-0.007487,999999,0.026775,0.143359,0.11348,-0.209076,0.29944,-0.524522,0.229107,0.206767,0.241421,0.195019,0.058369,0.235054,0.288266,-0.279057,0.075068,0.025868,0.077996,-0.126172,0.144846,0.003855,0.164573
0.147651,0.58814,0.360916,0.249517,0.161923,-0.046435,999999,0.07038,0.183651,0.18236,-0.248148,0.187398,-0.665701,0.126283,0.151328,0.20891,0.252066,0.082676,0.139249,0.290956,-0.125175,0.022323,-0.026663,0.146352,-0.003253,0.018061,0.06036,-0.001202
0.34262,0.747721,0.410748,0.210221,0.132679,0.008436,999999,0.293578,0.199759,0.081678,-0.155799,0.267001,-0.351033,0.062941,0.216193,0.229659,0.205424,0.085888,0.226918,0.321415,-0.200077,0.080524,-0.048499,0.170754,0.176993,0.176986,-0.01898,0.005178
0.174718,0.780668,0.28153,0.129444,0.11573,0.060403,999999,0.16536,0.234167,0.134766,-0.135749,0.324384,-0.310325,0.236964,0.215013,0.213719,0.189728,0.081285,0.336379,0.333351,-0.136325,0.093269,0.021669,0.015165,0.112003,0.246229,-0.03324,0.101727
0.243228,0.668899,0.365012,0.159036,0.215468,0.051429,999999,0.3652,0.214393,0.20339,-0.228545,0.22342,-0.3498,0.003174,0.197608,0.238245,0.077845,0.07557,0.346087,0.244409,-0.016068,0.099955,0.155072,-0.005067,0.131501,0.193304,0.054225,-0.011525
0.184764,0.680803,0.392107,0.219676,0.139121,0.03503,999999,0.149122,0.191032,0.202128,-0.258337,0.257644,-0.263734,0.138056,0.116393,0.228574,0.174228,0.056479,0.333395,0.132223,0.17583,0.207196,0.248689,0.092887,0.060873,0.022954,0.079862,-0.040566
0.236684,0.656731,0.311736,0.112484,0.160398,-0.024179,999999,0.261008,0.197276,0.251469,-0.144593,0.255509,-0.284455,0.355687,0.097435,0.342495,0.181281,0.118478,0.264777,0.176443,0.136318,0.23017,0.201034,0.112996,0.166788,0.157759,0.117904,0.10493
0.340085,0.581308,0.04257,0.024089,0.192976,0.097549,999999,0.23227,0.244645,0.262937,-0.153656,0.221946,-0.194452,0.436998,0.045327,0.363204,0.277248,0.102501,0.263043,0.258444,0.007314,0.169799,0.067755,0.102257,0.180371,0.147255,0.100447,0.240208
0.264202,0.54431,0.199448,0.10447,0.214378,0.228395,999999,0.306971,0.248494,0.251836,-0.163033,0.176105,-0.380635,0.470346,0.341129,0.213331,0.177766,0.082892,0.373311,0.235856,0.09515,0.103216,-0.005983,0.034909,0.217697,0.039044,0.233072,0.158887
0.502266,0.62379,0.292247,0.136636,0.287834,0.144436,999999,0.282568,0.260926,0.287719,-0.223931,0.285489,-0.38455,0.237717,0.454786,0.249552,0.222522,0.028565,0.40969,0.332033,0.119893,0.070739,0.012384,0.01167,0.185705,0.060297,-0.004438,0.194678
0.360924,0.566314,0.304532,0.194865,0.230789,0.105969,999999,0.271524,0.304976,0.269091,-0.181367,0.227388,-0.304179,0.244322,0.055976,0.324753,0.310035,0.064056,0.342785,0.39143,0.065298,0.079354,0.03377,0.035634,0.218823,0.169533,0.072177,0.108031
0.267153,0.489037,0.342334,0.175362,0.119842,0.028283,999999,0.125472,0.258797,0.314001,0.027334,0.256807,-0.438682,0.167101,0.08323,0.298516,0.229213,0.082107,0.355852,0.614185,-0.023013,-0.041619,0.101913,0.051071,0.165196,0.095333,0.039452,0.028843
0.21487,0.587158,0.099948,0.156855,0.194346,0.057547,999999,0.228232,0.231715,0.319193,-0.120515,0.257126,-0.444291,0.211456,0.177759,0.322961,0.312544,0.071801,0.40236,0.338601,0.01027,-0.039915,0.135107,0.10634,0.222542,0.076735,0.167036,0.142162
0.43905,0.628251,0.337594,0.147149,0.268003,0.092172,999999,0.176256,0.26115,0.26366,-0.087354,0.242884,-0.313273,0.06101,0.077683,0.243113,0.254063,0.038357,0.349532,0.27118,0.043301,0.044768,0.224188,0.169536,0.111128,0.076296,0.038424,0.188478
0.335537,0.712232,0.273331,0.163743,0.164275,0.016279,999999,0.106991,0.290199,0.384006,-0.171448,0.255172,-0.318438,0.037567,0.241161,0.318145,0.23994,0.046117,0.365506,0.237253,-0.110329,0.111862,0.378724,0.085394,0.046255,0.121396,0.127508,0.304747
0.403588,0.630158,0.257592,0.145635,0.13159,0.050473,999999,0.177394,0.275551,0.356605,-0.149311,0.283322,-0.415011,0.048082,0.286486,0.473115,0.255507,0.041751,0.339706,0.261367,-0.072474,0.125964,0.120769,-0.013391,0.074297,-0.019991,0.116651,0.127946
0.347813,0.602427,0.030177,0.119187,0.237607,0.098303,999999,0.267942,0.277507,0.271953,0.010968,0.265551,-0.264167,-0.048383,0.02136,0.372501,0.353114,0.046447,0.307266,0.382277,-0.160973,0.173225,-0.013824,0.102808,0.099604,0.184617,0.293921,0.19995
0.347735,0.730073,0.348297,0.186677,0.220542,0.165336,999999,0.232388,0.297063,0.355566,-0.130792,0.246907,-0.154177,0.151762,0.048773,0.323854,0.355012,0.072765,0.221355,0.5101,-0.075231,0.233684,0.009745,0.195818,0.191371,0.351837,0.35007,0.146972
0.251338,0.567067,0.485552,0.212575,0.217899,0.071358,999999,0.508042,0.334806,0.313208,-0.173645,0.405376,-0.319966,0.155094,0.367287,0.380866,0.23215,0.09975,0.459039,0.51054,0.044357,0.207441,0.020086,0.169237,0.057093,0.213614,0.143726,0.170076
0.367302,0.534508,0.393484,0.263316,0.236429,0.066388,999999,0.331087,0.32083,0.23978,-0.040795,0.371659,-0.301098,0.253713,0.475424,0.410054,0.373806,0.153119,0.532229,0.427284,0.197602,0.199981,0.114672,0.122107,-0.003095,0.278932,0.092919,0.23616
0.397229,0.518961,0.482153,0.321957,0.239232,0.097564,999999,0.286441,0.337982,0.185909,-0.061945,0.24535,-0.068064,0.094816,0.01298,0.366165,0.352641,0.185047,0.446617,0.417045,0.062076,0.144967,0.128144,0.162089,0.119552,0.254192,0.24785,0.354191
0.313629,0.71493,0.492102,0.220807,0.228995,0.085637,999999,0.373469,0.346323,0.250131,-0.147321,0.256692,-0.336868,-0.064833,-0.012622,0.317185,0.220407,0.156966,0.403168,0.403272,-0.01686,0.320601,0.130907,0.140745,0.230268,0.244589,0.280496,0.38176
0.305272,0.652767,0.279601,0.136352,0.25078,0.054789,999999,0.329401,0.330107,0.182539,-0.091532,0.280223,-0.315496,0.207743,0.090349,0.378778,0.237267,0.051602,0.42664,0.469781,0.090275,0.250606,0.144741,0.173579,0.091885,0.16711,0.278025,0.256353
0.31441,0.617781,0.30126,0.257288,0.278951,0.072855,999999,0.43009,0.34065,0.316342,0.00879,0.34588,-0.240782,0.306866,0.130547,0.495035,0.274771,0.08049,0.491865,0.531457,0.031866,0.275718,0.15214,0.25975,0.100521,0.065504,0.185343,0.194945
0.320527,0.645892,0.413255,0.237072,0.352823,0.033395,999999,0.471896,0.349805,0.231466,-0.06509,0.287963,-0.122587,0.15782,0.287246,0.46177,0.286159,0.137064,0.46031,0.47016,-0.031608,0.154147,0.251864,0.211393,0.04273,0.224796,0.095688,0.146207
0.331334,0.604261,0.468971,0.186442,0.314053,0.072878,999999,0.332635,0.349766,0.297334,-0.050953,0.3161,-0.235907,0.07982,-0.01056,0.418904,0.204048,0.159824,0.490365,0.372184,0.155316,0.297352,0.304372,0.105095,0.068191,0.083088,0.235363,0.158641
0.349802,0.574855,0.564293,0.118138,0.217445,0.137289,999999,0.512465,0.318059,0.380068,-0.078522,0.366823,-0.147584,-0.062844,0.06038,0.532959,0.200888,0.198421,0.512157,0.427368,0.192241,0.255525,0.136945,0.116189,0.213269,0.054748,0.2629,0.17246
