2.860551,1.660134,4.298928,3.174512,3.137861,2.878843,2.736034,3.252342,2.854517,3.586214,2.324307,2.587608,3.702871
2.927338,1.726224,4.396154,3.44874,2.970557,2.963801,2.773809,3.454234,2.918326,3.605016,2.201678,2.573772,3.774117
2.927467,1.947312,4.481093,3.427723,3.200818,2.993199,2.849418,3.601387,3.059007,3.53132,2.211978,2.69879,3.908531
3.078946,1.871677,4.583835,3.462216,3.333699,3.05361,2.919765,3.64931,3.189266,3.692818,2.221276,2.83819,3.998183
3.00449,1.931677,4.642159,3.500665,3.340561,3.110583,2.964145,3.249674,3.051106,3.558794,2.389903,2.703856,4.084716
3.019745,1.955465,4.751078,3.595179,3.450625,3.23984,3.001426,3.455707,3.138935,3.690808,2.506204,2.811928,4.169469
3.127519,2.034373,4.823451,3.670051,3.51387,3.278935,3.117179,3.532675,3.297135,3.936457,2.414761,2.927513,4.300278
3.183331,1.803348,4.915594,3.463556,3.589229,3.278951,3.089447,3.775687,3.298779,3.969258,2.320689,2.830821,4.3676
3.250331,1.977207,4.940782,3.518251,3.857404,3.410181,3.200477,3.827192,3.244883,3.968096,2.41295,3.021508,4.358165
3.202162,1.857635,5.060652,3.756322,3.779315,3.560152,3.314466,3.910135,3.403747,4.244933,2.644042,2.992018,4.454064
3.249351,2.02,5.154215,3.713077,3.72154,3.654373,3.342847,3.868149,3.464418,4.205521,2.702623,3.148532,4.608319
3.372407,2.126637,5.192259,3.860593,3.860967,3.690087,3.462531,4.243981,3.615452,4.248047,2.543688,3.284608,4.655347
3.444761,2.343768,5.302609,4.029489,3.847942,3.743866,3.436069,4.256427,3.399577,4.292006,2.697576,3.144219,4.728815
3.477186,2.250087,5.456711,4.026768,4.050929,3.894202,3.508531,4.035659,3.560437,4.478017,2.924405,3.202331,4.800239
3.391432,2.371512,5.47693,4.075793,4.156314,3.917812,3.524712,4.087859,3.508794,4.678233,2.930201,3.182234,4.903035
3.559676,2.433299,5.555502,4.188168,4.34628,4.025612,3.666819,4.451923,3.654545,4.609575,2.76472,3.225067,5.009998
3.631548,2.243751,5.685579,4.222485,4.295436,4.084341,3.791665,4.551619,3.689506,4.547164,2.885556,3.432642,5.073726
3.561429,2.175519,5.738376,4.293959,4.387498,4.20615,3.824188,4.330374,3.545156,4.666195,3.119415,3.457767,5.065884
3.680884,2.112166,5.845147,4.445952,4.442838,4.315369,3.91627,4.314241,3.578093,4.554906,3.222905,3.442876,5.214452
3.69687,2.401592,5.907685,4.482798,4.542664,4.290328,3.985135,4.669944,3.868134,4.738224,2.911776,3.515273,5.268609
3.598046,2.504581,5.977129,4.624978,4.626044,4.399664,4.071058,4.504899,3.750071,4.880934,2.908591,3.56645,5.312988
3.664519,2.348341,6.009332,4.617783,4.447965,4.516752,4.096811,4.360656,3.82739,5.077029,3.090542,3.659201,5.432891
3.709481,2.27748,6.16416,4.764764,4.633471,4.611266,4.146607,4.520277,4.174468,5.131856,3.3581,3.665117,5.568462
3.802999,2.340799,6.237836,4.792792,4.810297,4.69518,4.127793,4.920818,4.227905,5.482511,3.413036,3.767069,5.631554
3.932814,2.69988,6.349275,4.795277,4.943819,4.739639,4.351341,4.755494,4.398389,5.66773,3.275485,3.855305,5.66866
3.910975,2.699511,6.400549,4.983079,4.776486,4.879048,4.495163,4.926227,4.459914,5.297924,3.252455,4.001291,5.881005
3.857836,2.729551,6.504273,5.051684,4.924839,4.946812,4.481336,4.993714,4.339167,5.449071,3.35762,3.943888,5.973609
3.851958,2.969208,6.579451,5.047447,5.151733,5.012468,4.588378,5.325,4.224019,5.633186,3.556438,4.133666,6.009924
3.953664,2.951619,6.65407,5.256217,5.25732,5.209665,4.640102,5.246702,4.442742,5.463586,3.686131,4.236562,6.114402
3.962008,2.899128,6.700193,5.33558,5.237101,5.29545,4.670956,5.257709,4.463836,5.715116,3.657085,4.131426,6.169289
3.903402,2.965117,6.816465,5.385005,5.373941,5.341722,4.782982,5.307657,4.390064,5.986305,3.610638,4.182503,6.204105
4.150444,2.903495,6.911659,5.363938,5.40399,5.429985,4.877581,5.544729,4.62236,5.937321,3.631206,4.097026,6.379334
4.053791,2.670066,7.000364,5.520989,5.581264,5.490908,4.945053,5.478949,4.573385,6.129077,3.813338,4.050887,6.484796
3.973781,2.860073,7.116613,5.661777,5.480226,5.443293,4.984874,5.552792,4.671764,6.249226,3.831632,4.194805,6.556603
4.149077,2.942328,7.208734,5.689036,5.701783,5.649802,5.090016,5.92985,4.70244,6.1998,3.839249,4.366888,6.557887
4.083545,3.024881,7.251349,5.828732,5.714301,5.784729,5.210585,5.699515,4.853963,6.208309,3.831596,4.330386,6.61339
4.3005,3.058078,7.337791,5.916663,5.85105,5.858057,5.300574,5.681686,5.053743,6.176649,3.964197,4.286573,6.730477
4.356561,3.130674,7.446969,5.989552,5.905393,6.042249,5.359317,5.933756,4.788536,6.268936,4.066692,4.521847,6.887847
4.32788,3.109692,7.526112,5.969973,5.994542,6.076327,5.444757,6.187641,5.000205,6.544951,4.088775,4.387187,6.965515
4.422712,3.144329,7.545297,6.205238,6.181277,6.122387,5.489414,5.983589,5.188613,6.657765,3.940219,4.580903,7.053653
4.413192,3.240222,7.678375,6.211782,6.077834,6.23222,5.604881,6.183476,5.309284,6.543779,4.050081,4.799674,7.073354
4.453654,3.440954,7.759307,6.257622,6.108217,6.265549,5.617775,6.345704,5.172856,6.779859,4.384269,4.490976,7.191337
4.560406,3.008288,7.828358,6.324072,6.173539,6.372641,5.73049,6.460811,5.111588,7.019141,4.322069,4.596622,7.239548
4.63507,999999,7.934708,6.249005,6.286793,6.474567,5.775716,6.185885,5.278221,6.856006,4.336208,4.877163,7.269644
